_TimeStep  _MeanReward
3244032  -137.263
3248128  -131.066
3252224  -135.01
3256320  -137.196
3260416  -129.062
3264512  -139.296
3268608  -129.32
3272704  -136.126
3276800  -133.812
3280896  -137.061
3284992  -171.308
3289088  -132.053
3293184  -139.969
3297280  -135.93
3301376  -132.335
3305472  -130.505
3309568  -135.903
3313664  -133.033
3317760  -134.865
3321856  -133.199
3325952  -134.963
3330048  -133.453
3334144  -131.732
3338240  -139.634
3342336  -130.79
3346432  -126.995
3350528  -129.202
3354624  -135.127
3358720  -130.593
3362816  -138.402
3366912  -126.01
3371008  -138.019
3375104  -129.669
3379200  -136.256
3383296  -134.131
3387392  -137.477
3391488  -132.974
3395584  -127.205
3399680  -126.69
3403776  -172.845
3407872  -131.391
3411968  -132.126
3416064  -128.77
3420160  -129.156
3424256  -126.692
3428352  -125.302
3432448  -139.43
3436544  -136.34
3440640  -127.78
3444736  -125.857
3448832  -134.886
3452928  -125.231
3457024  -138.798
3461120  -134.418
3465216  -131.992
3469312  -123.109
3473408  -126.237
3477504  -130.56
3481600  -134.586
3485696  -129.708
3489792  -130.705
3493888  -129.501
3497984  -170.654
3502080  -129.436
3506176  -128.269
3510272  -127.326
3514368  -126.517
3518464  -127.706
3522560  -127.979
3526656  -135.161
3530752  -129.612
3534848  -131.569
3538944  -131.714
3543040  -125.099
3547136  -129.422
3551232  -134.982
3555328  -123.914
3559424  -130.568
3563520  -131.127
3567616  -127.988
3571712  -138.408
3575808  -124.251
3579904  -134.073
3584000  -129.799
3588096  -126.061
3592192  -129.784
3596288  -127.96
3600384  -127.328
3604480  -124.475
3608576  -130.622
3612672  -123.027
3616768  -131.829
3620864  -128.064
3624960  -132.544
3629056  -126.165
3633152  -132.418
3637248  -129.059
3641344  -136.043
3645440  -132.505
3649536  -131.385
3653632  -134.162
3657728  -128.025
3661824  -126.683
3665920  -128.953
3670016  -129.438
3674112  -127.306
3678208  -127.291
3682304  -131.701
3686400  -123.237
3690496  -127.629
3694592  -133.71
3698688  -129.512
3702784  -128.371
3706880  -129.493
3710976  -128.638
3715072  -128.616
3719168  -127.286
3723264  -131.356
3727360  -126.547
3731456  -131.709
3735552  -130.556
3739648  -129.023
3743744  -133.5
3747840  -127.298
3751936  -127.197
3756032  -127.962
3760128  -128.469
3764224  -125.648
3768320  -130.344
3772416  -127.045
3776512  -124.715
3780608  -124.088
3784704  -127.127
3788800  -128.401
3792896  -130.913
3796992  -132.963
3801088  -131.728
3805184  -126.955
3809280  -126.538
3813376  -125.768
3817472  -129.511
3821568  -132.942
3825664  -126.502
3829760  -130.565
3833856  -127.746
3837952  -121.944
3842048  -138.008
3846144  -125.929
3850240  -129.802
3854336  -131.07
3858432  -135.148
3862528  -123.237
3866624  -132.196
3870720  -123.706
3874816  -128.983
3878912  -132.307
3883008  -128.607
3887104  -134.644
3891200  -128.234
3895296  -128.201
3899392  -124.154
3903488  -121.489
3907584  -131.668
3911680  -129.893
3915776  -127.943
3919872  -129.397
3923968  -131.141
3928064  -125.205
3932160  -128.311
3936256  -124.148
3940352  -130.825
3944448  -131.102
3948544  -129.594
3952640  -128.449
3956736  -129.792
3960832  -126.681
3964928  -126.063
3969024  -120.795
3973120  -129.652
3977216  -130.064
3981312  -132.497
3985408  -126.839
3989504  -127.595
3993600  -123.251
3997696  -123.416
4001792  -127.326
4005888  -127.686
4009984  -119.701
4014080  -121.821
4018176  -120.916
4022272  -128.4
4026368  -124.676
4030464  -122.401
4034560  -123.109
4038656  -125.962
4042752  -123.875
4046848  -123.3
4050944  -126.914
4055040  -129.4
4059136  -123.234
4063232  -132.223
4067328  -125.406
4071424  -126.474
4075520  -125.571
4079616  -129.741
4083712  -123.634
4087808  -126.2
4091904  -127.281
4096000  -127.261
4100096  -121.598
4104192  -123.509
4108288  -123.932
4112384  -122.851
4116480  -129.11
4120576  -126.496
4124672  -127.04
4128768  -124.775
4132864  -121.396
4136960  -132.525
4141056  -129.944
4145152  -129.201
4149248  -126.417
4153344  -133.029
4157440  -132.167
4161536  -130.111
4165632  -128.374
4169728  -126.366
4173824  -127.803
4177920  -125.997
4182016  -130.65
4186112  -120.884
4190208  -128.628
4194304  -131.338
4198400  -130.48
4202496  -129.674
4206592  -129.581
4210688  -133.414
