_TimeStep  _MeanReward
2301952  -122.832
2306048  -152.346
2310144  -132.601
2314240  -123.686
2318336  -138.401
2322432  -145.918
2326528  -143.591
2330624  -175.772
2334720  -127.425
2338816  -142.456
2342912  -123.883
2347008  -146.832
2351104  -151.079
2355200  -140.454
2359296  -143.185
2363392  -135.996
2367488  -149.621
2371584  -145.489
2375680  -177.256
2379776  -149.847
2383872  -126.922
2387968  -151.947
2392064  -159.667
2396160  -122.526
2400256  -170.688
2404352  -126.762
2408448  -126.949
2412544  -149.886
2416640  -122.158
2420736  -130.7
2424832  -129.986
2428928  -142.919
2433024  -130.815
2437120  -170.871
2441216  -144.633
2445312  -168.603
2449408  -123.867
2453504  -125.905
2457600  -141.733
2461696  -158.552
2465792  -127.644
2469888  -128.514
2473984  -129.794
2478080  -152.354
2482176  -127.062
2486272  -186.671
2490368  -131.395
2494464  -129.111
2498560  -153.82
2502656  -150.879
2506752  -132.175
2510848  -127.235
2514944  -152.204
2519040  -129.097
2523136  -154.349
2527232  -144.235
2531328  -131.187
2535424  -170.195
2539520  -147.845
2543616  -125.309
2547712  -133.546
2551808  -126.081
2555904  -129.199
2560000  -127.735
2564096  -128.212
2568192  -125.245
2572288  -129.858
2576384  -165.328
2580480  -158.371
2584576  -125.28
2588672  -130.459
2592768  -131.717
2596864  -128.565
2600960  -187.502
2605056  -127.141
2609152  -127.299
2613248  -128.321
2617344  -154.968
2621440  -122.209
2625536  -170.695
2629632  -128.219
2633728  -123.636
2637824  -130.778
2641920  -126.59
2646016  -131.59
2650112  -126.325
2654208  -170.505
2658304  -125.376
2662400  -124.75
2666496  -129.802
2670592  -125.904
2674688  -128.685
2678784  -138.888
2682880  -122.407
2686976  -134.869
2691072  -153.218
2695168  -149.561
2699264  -130.123
2703360  -137.795
2707456  -157.542
2711552  -127.017
2715648  -153.853
2719744  -131.618
2723840  -134.285
2727936  -145.34
2732032  -124.511
2736128  -130.022
2740224  -125.721
2744320  -128.205
2748416  -135.398
2752512  -129.0
2756608  -166.442
2760704  -133.143
2764800  -165.286
2768896  -171.192
2772992  -146.97
2777088  -138.709
2781184  -127.82
2785280  -134.289
2789376  -126.326
2793472  -161.053
2797568  -141.985
2801664  -170.279
2805760  -130.04
2809856  -124.691
2813952  -132.332
2818048  -170.206
2822144  -131.707
2826240  -134.249
2830336  -130.849
2834432  -127.158
2838528  -130.218
2842624  -122.734
2846720  -124.655
2850816  -129.5
2854912  -135.89
2859008  -126.392
2863104  -132.576
2867200  -134.758
2871296  -131.268
2875392  -160.81
2879488  -166.642
2883584  -150.193
2887680  -131.482
2891776  -137.743
2895872  -132.892
2899968  -126.966
2904064  -133.572
2908160  -169.425
2912256  -130.969
2916352  -128.766
2920448  -128.191
2924544  -124.345
2928640  -173.397
2932736  -137.606
2936832  -128.548
2940928  -131.354
2945024  -128.14
2949120  -172.952
2953216  -129.681
2957312  -129.855
2961408  -157.573
2965504  -158.665
2969600  -132.484
2973696  -131.216
2977792  -128.668
2981888  -127.917
2985984  -135.378
2990080  -132.088
2994176  -132.236
2998272  -129.776
3002368  -131.192
3006464  -134.014
3010560  -132.532
3014656  -133.591
3018752  -136.819
3022848  -130.89
3026944  -133.152
3031040  -132.54
3035136  -136.817
3039232  -174.27
3043328  -133.007
3047424  -133.897
3051520  -128.552
3055616  -133.386
3059712  -131.534
3063808  -130.393
3067904  -168.887
3072000  -133.973
3076096  -131.884
3080192  -134.116
3084288  -172.163
3088384  -128.759
3092480  -134.589
3096576  -130.275
3100672  -131.821
3104768  -133.165
3108864  -171.765
3112960  -135.423
3117056  -129.875
3121152  -169.105
3125248  -134.647
3129344  -133.732
3133440  -138.954
3137536  -128.52
3141632  -132.205
3145728  -134.005
3149824  -135.799
3153920  -133.663
3158016  -132.232
3162112  -132.97
3166208  -171.783
3170304  -128.783
3174400  -136.483
3178496  -133.018
3182592  -129.24
3186688  -131.439
3190784  -134.985
3194880  -131.053
3198976  -158.841
3203072  -134.634
3207168  -127.643
3211264  -132.423
3215360  -135.394
3219456  -135.307
3223552  -169.178
3227648  -168.193
3231744  -136.067
3235840  -139.795
3239936  -131.213
3244032  -133.667
3248128  -128.805
3252224  -137.027
3256320  -135.926
3260416  -131.137
3264512  -129.571
3268608  -133.461
3272704  -133.76
3276800  -134.767
3280896  -133.163
3284992  -134.028
3289088  -130.801
3293184  -135.12
3297280  -131.224
3301376  -131.726
3305472  -169.943
3309568  -132.204
3313664  -132.016
3317760  -134.873
3321856  -133.325
3325952  -129.757
3330048  -126.014
3334144  -131.87
3338240  -132.639
3342336  -127.705
3346432  -136.908
3350528  -131.803
3354624  -130.066
3358720  -132.36
3362816  -130.819
3366912  -133.0
3371008  -133.161
3375104  -131.893
3379200  -130.127
3383296  -127.527
3387392  -128.186
3391488  -130.504
3395584  -126.664
3399680  -126.46
3403776  -129.161
3407872  -129.218
3411968  -127.63
3416064  -133.831
3420160  -128.577
3424256  -134.306
3428352  -131.376
3432448  -130.436
3436544  -126.707
3440640  -128.371
3444736  -132.129
3448832  -130.61
3452928  -128.578
3457024  -126.366
3461120  -135.507
3465216  -130.151
3469312  -131.267
3473408  -129.892
3477504  -126.892
3481600  -131.77
3485696  -132.417
3489792  -130.037
3493888  -131.747
3497984  -129.822
3502080  -134.054
3506176  -130.222
3510272  -129.712
3514368  -130.923
3518464  -127.69
3522560  -124.616
3526656  -132.029
3530752  -128.881
3534848  -129.099
3538944  -130.794
3543040  -131.671
3547136  -129.558
3551232  -132.321
3555328  -131.288
3559424  -127.492
3563520  -128.083
3567616  -129.728
3571712  -131.416
3575808  -131.517
3579904  -126.926
3584000  -127.025
3588096  -127.532
3592192  -128.294
3596288  -129.573
3600384  -124.987
3604480  -128.804
3608576  -132.702
3612672  -131.384
3616768  -126.617
3620864  -127.46
3624960  -128.867
3629056  -126.341
3633152  -127.921
3637248  -124.873
3641344  -128.623
3645440  -128.565
3649536  -128.458
3653632  -127.342
3657728  -131.032
3661824  -129.499
3665920  -125.473
3670016  -129.66
3674112  -130.954
3678208  -123.95
3682304  -125.659
3686400  -124.91
3690496  -126.639
3694592  -125.278
3698688  -128.302
3702784  -128.556
3706880  -134.897
3710976  -124.612
3715072  -130.45
3719168  -125.427
3723264  -128.102
3727360  -127.35
3731456  -131.899
3735552  -131.948
3739648  -128.168
3743744  -126.519
3747840  -129.605
3751936  -130.371
3756032  -129.787
3760128  -124.931
3764224  -130.275
3768320  -123.502
3772416  -128.301
3776512  -132.427
3780608  -124.109
3784704  -133.629
3788800  -129.836
3792896  -128.322
3796992  -170.551
3801088  -128.294
3805184  -127.248
3809280  -127.668
3813376  -125.92
3817472  -123.931
3821568  -129.902
3825664  -133.071
3829760  -126.45
3833856  -128.296
3837952  -127.599
3842048  -127.977
3846144  -126.862
3850240  -129.264
3854336  -126.059
3858432  -126.338
3862528  -126.795
3866624  -125.854
3870720  -126.5
3874816  -126.898
3878912  -124.02
3883008  -126.176
3887104  -126.881
3891200  -127.833
3895296  -125.552
3899392  -126.608
3903488  -122.385
3907584  -125.666
3911680  -129.21
3915776  -124.66
3919872  -124.975
3923968  -126.129
3928064  -125.147
3932160  -129.161
3936256  -127.898
3940352  -126.648
3944448  -130.712
3948544  -130.159
3952640  -127.458
3956736  -125.375
3960832  -125.269
3964928  -125.332
3969024  -127.961
3973120  -124.667
3977216  -126.629
3981312  -124.96
3985408  -127.511
3989504  -128.891
3993600  -123.595
3997696  -128.335
4001792  -127.734
4005888  -165.109
4009984  -124.505
4014080  -131.687
4018176  -123.17
4022272  -130.0
4026368  -127.289
4030464  -126.355
4034560  -123.097
4038656  -125.496
4042752  -132.944
4046848  -127.995
4050944  -126.32
4055040  -129.495
4059136  -124.946
4063232  -126.032
4067328  -127.186
4071424  -126.141
4075520  -125.805
4079616  -167.447
4083712  -126.236
4087808  -158.074
4091904  -128.973
4096000  -126.265
4100096  -125.401
4104192  -125.011
4108288  -125.147
4112384  -128.606
4116480  -156.756
4120576  -167.803
4124672  -135.858
4128768  -148.06
4132864  -124.652
4136960  -123.881
4141056  -123.85
4145152  -136.81
4149248  -123.452
4153344  -156.787
4157440  -127.213
4161536  -121.976
4165632  -126.612
4169728  -129.529
4173824  -156.566
4177920  -157.628
4182016  -124.878
4186112  -122.864
4190208  -144.083
4194304  -139.961
4198400  -127.392
4202496  -144.454
4206592  -142.973
4210688  -130.118
