_TimeStep  _MeanReward
1150976  -101.078
1155072  -93.8829
1159168  -88.7164
1163264  -104.957
1167360  -107.404
1171456  -108.597
1175552  -108.447
1179648  -109.545
1183744  -108.309
1187840  -97.6491
1191936  -99.6162
1196032  -109.458
1200128  -104.625
1204224  -110.398
1208320  -112.582
1212416  -110.842
1216512  -103.552
1220608  -104.635
1224704  -113.064
1228800  -108.336
1232896  -113.361
1236992  -108.972
1241088  -113.217
1245184  -110.504
1249280  -101.714
1253376  -111.95
1257472  -109.954
1261568  -111.895
1265664  -109.102
1269760  -109.545
1273856  -110.253
1277952  -110.321
1282048  -114.47
1286144  -112.94
1290240  -103.854
1294336  -105.948
1298432  -114.747
1302528  -114.721
1306624  -112.222
1310720  -109.618
1314816  -112.757
1318912  -112.628
1323008  -102.85
1327104  -111.304
1331200  -111.686
1335296  -113.399
1339392  -112.192
1343488  -110.912
1347584  -102.178
1351680  -113.592
1355776  -112.123
1359872  -114.32
